id,sentence,label
1709_2,get brandon bloke back,0
1709_3,webbrowser,0
1709_4,possibility written viewer war files native support files,0
1710_1,ability make simple applications phone publish marketplace would appreciated,0
1711_1,touchdevelop good start,0
1711_2,allow read data expel,1
1711_3,word files user created unloaded device use code,0
1712_1,need ability developer add relevant tags app descriptions need ability search apes tags tags also verified app submission ensure there relevant dont know anyone else fed marketplace swamped total rubbish would nice see apes interested instead thousand apes interest,1
1712_2,tombstoning fas paradigms nontrivial many new developer error prone due many developer understanding completely,0
1713_1,blow entries man documentation help explain write applications work well case tombstoning,0
1713_2,fas reduces changes applications tombstoning still needs handled,0
1713_3,helpful many developer sample new project temples show variable created instantiated better app experiences given users,1
1713_4,lot namesnumbers call log time filter great incomingoutgoing missed calls filter also needed,0
1713_5,filter listbox important,0
1713_6,impossible select value list contains lot items,0
1713_7,picture,0
1713_8,option hard soft rest,0
1713_9,remove useless app app uses face icon,1
1713_10,pp made edutainment those rubbish,0
1713_11,,0
1713_12,allow see history user group,1
1713_13,option delete conversations,0
1713_14,time,0
1713_15,add like control support functions like get curl current page support open new tax,1
1713_16,control allow easy brother development rather loading page like current one,0
1713_17,share app like marketplache menu,0
1713_18,retro quickly find app lots app shortest,0
1713_19,noticed programs using hardware device giving comfort user even rest,0
1713_20,privacy fault since cannot delete internet stored data connected,0
1713_21,wont sell phone,0
1714_1,would like user anonymous data move phone delete phone without longed live account,1
1714_2,random instead every rest,1
1714_3,become regional recognized believe windows phonedevices languages regional supported,1
1714_4,is,0
1715_1,windowsapp hubs,0
1715_2,,0
1715_3,every time microphone recording etc windows phone device starting slight sound bump added recording stream,0
1716_1,hard hear since sound low raw cm stream enhanced was leaders sound windowsplayable bump turns noticeable,0
1716_2,code ran emulation results bump,0
1717_1,problem appears na audiosink recording approaches,0
1717_2,order reproduce one try record audit device emulation code add was leaders audit stream save isolated storage,0
1718_1,copy windows environment play media player,0
1718_2,beginning audit bump heard,0
1718_3,problem may relevant etc though since device test,0
1718_4,order reproduce one try record audit,0
1718_5,even mediaplayer contains copyright media phone recorded video possible capture content,0
1718_6,buy game reasons want change lucia,0
1718_7,lost games really happy download virtual saving platform new device technical problem report phone would like games back without download,0
1718_8,being music search add ability learn artist get song lyric song hears,1
1718_9,recognition accurate easy add two buttons,1
1718_10,marketplace app needs prediction tying app watching type,1
1718_11,would speed searches,0
1718_12,,0
1718_13,microphoneisheadset property always return true even without heads connected,0
1719_1,seems like good behaviour,0
1719_2,property return correct information connected heads,1
1719_3,enabledisable button wake text message,0
1719_4,creation hut programs list programs reduce displayed number,0
1719_5,currently choice hearing voice ratification heads ringvibrate selected also ring phone,0
1719_6,would nice ratification heads vibrated mode,1
1719_7,least air france test companies picture send sums compatible great able open,1
1719_8,were got worst supply goose apes need two exist phone please please please add need,1
1719_9,like dashboard update twist control box,0
1719_10,first look smoedjndeviantartcomartlumiaxbslide,0
1719_11,add wishlist section marketplace users keep track apes would like buy maybe can afford right dont space moment etc,1
1719_12,addition trybuyinstall buttons apes marketplace listing add pin wishlist option,0
1719_13,shalt platform windows phone,0
1719_14,create app video filters advanced settings including different simulated noise film stock sense,1
1720_1,,0
1721_1,would good back linked contact,1
1722_1,rest phone move new phone linking kept,0
1723_1,save linking live,0
1724_1,came andros world really liked goose map integration turn turn navigation,0
1726_1,address opened goose map get direction launch navigation screen,0
1727_1,pick address map gets turn turn voice direction works like charm,0
1728_1,really liked would love see similar fuctionality available,1
1728_2,musicvideos app side selection boxes every category like ones used selecting multiple messages email app making easier create playlists play selected songsartistsalbumsgenresvideos,1
1728_3,request able full customization capability,1
1728_4,like windows,0
1728_5,great,0
1728_6,lacks capability increase volume device costomize live times background,0
1729_1,one thing people want make device,0
1730_1,make advanced confirm,1
1730_2,pp allow live times background volume,0
1730_3,let great devices,1
1731_1,happy,0
1731_2,beat plat forms,0
1732_1,would nice mirror phone screen box like is ipadapple,1
1732_2,noticed windows phone touch sensitive buttons vibrated dont,0
1733_1,focus flash change,0
1733_2,well venue pro buttons dont vibrated,0
1734_1,windows phone touchsensitive buttons vibrated,1
1734_2,returning app using multitasking,0
1734_3,ability create multiple custom start views pinning times similar andros is,0
1735_1,example one screen work one personal perhaps one entertainment,0
1735_2,could access views via icons app listing arrow,0
1735_3,applicationbar buttonmenuitem text text click command commandparameter,0
1735_4,feature miss andros,0
1735_5,makes getting around city much easier,0
1735_6,tell maps want tell bus take get,0
1735_7,also knows bus schedule tell need bus stop,0
1736_1,pcwebmarketplace pcjajp,0
1737_1,enable user apes use bluetooth hansfree ratification like receiving sums phone connected handsfree,1
1737_2,,0
1737_3,toast message seem localizable serversided,0
1737_4,least disadvantages work programme always check user changed language notify webservice change toast messages user changes language dont start app way notifying webservice changed user get wrong language toasts change localizable mechanism please,0
1737_5,ebook etc,0
1737_6,according description pushkin object work pour information window activate pressing map icon,0
1737_7,doesn work way,0
1737_8,looks like functionality corrected,1
1737_9,emulation include review control display live view page states app state isolatedstoragesettings isolatedstoragefiles ideal would include kind object drill style mole of even strings would work,1
1737_10,combined file drag drop windows explorer would make app life cycle debugging lot simpler,0
1738_1,today users click link times would get message content type supported phone,0
1739_1,although app like office aerobes reader many party apes candles particular contenttype,0
1740_1,need way applications register type content handle user downloading content using choose installed application open,1
1740_2,today application achieving embedding brother control good experience end user,0
1740_3,since screen times option maximum time minute consumer perspective okay developer feature annoying debut apes device visual studio shows message like application could launched debugging,0
1741_1,ensure target device screen unlocked application installed,1
1741_2,like platforms option us debugging,0
1741_3,could implements windows phone developer use haste free,0
1741_4,general use case working app started debugging application device suppose encountered issue stopped debugging started resolve issue mostly takes time device get locked debut app error popes,0
1741_5,please add developer option put best option developer menu,1
1741_6,thanks since screen times option maximum time minute consumer perspective okay developer feature annoying debut apes device visual studio shows message like application could launched debugging,0
1741_7,general use case,0
1741_8,apphub,0
1741_9,allow international developer pay account registration papal others ways local microsoft office,1
1741_10,international credit card make payment,0
1741_11,huge brazil,0
1741_12,xboxwindowsphone,0
1741_13,listening new music want able updatecorrect song metadata title gene album rating,0
1742_1,that rating likedislike,0
1742_2,rating in variable want able specify exact value,1
1742_3,currently read value cannot write since updated library song came,0
1742_4,add marketplace box people brows apes rather phone,1
1743_1,would give windows phone exposure especially box users see box live games windows phone available,0
1744_1,listbox multiselectlist destroys creates controls strolling,0
1744_2,however using long list cheekbones within one lists random checks different cheekbones strolling,0
1744_3,into curls,0
1744_4,ability give contact another user value especially wife,0
1745_1,pick contact know like able push phone,1
1746_1,tunes could audible support get dropped,0
1746_2,windows phone amazing media consumption device bringing audiobooks back june fold would make much better,0
1746_3,pcwebemulator,0
1746_4,apt,0
1747_1,etc pro,0
1748_1,apisaveringtonetaskapioswindows phoneapi,0
1748_2,add apt access point configuration server could send needed data via push ratification application would create new corporate plan access point,1
1748_3,,0
1748_4,provide access podcast episodes media library may used construct instance custom playlists,1
1748_5,developer wishing beverage june media platform offer improved tailor podcast playback experiences currently blocked,0
1748_6,instead app developer must implement podcast management functions already well handled device june software,0
1749_1,access users podcast subscriptions already download episodes enabled developer may easily write applications enhance existing playback experience,0
1749_2,idea could relatively simply achieved new podcast gene however would negative impact existing applications written expectation users genius musical ringtone gene,0
1749_3,better implementation might expose new property method medialibrary provides access podcast subscription management episode access object,0
1749_4,idea could relatively simply achieved,0
1749_5,emailcomposetask,0
1749_6,click something overlay gray box,0
1749_7,looks especially bad controls rounded elements,0
1749_8,take look query mobile domo see mean,0
1749_9,also applies apes written using phonegap stifle burdening html app development,0
1749_10,please give means turning feature,1
1749_11,thanks colineberhardt initially raising issue,0
1749_12,iphoneandroidwebpctouchstartjavascriptie mobile debit,0
1749_13,mange provides good feature scan image text,0
1749_14,would great provide new launchertask uses new existing funtionality get string image,1
1750_1,otherwise need create control scan image extract strings or library,0
1750_2,happy implement something already,0
1750_3,even apt would use webservice needs network access would fine,0
1750_4,crisis lack file transfer bluetooth inability play video game sounds bluetooth heads lame,0
1751_1,get play music etc bluetooth heads,0
1752_1,moment open video sounds played back using devices back speakers,0
1752_2,please note all apes cuba provides way submit apes marketplace costly developer takes commission total income developer provides one device clock free,0
1752_3,also service slow,0
1753_1,running application records gas position traveling many feet,0
1753_2,reason application gets deactivated receive phone call recorded track missing data time phone,0
1754_1,serious problem need follow track back,0
1754_2,forces user carry handed gas well phone track log important,0
1755_1,microsoftxnaframeworkmediamediaplayerqueueactivesong populated artist property music streamed june name property des can know song playing,0
1756_1,marketplace policy requires music apes populace properties june,0
1757_1,ability create schedule tasks occur given interval,0
1757_2,regardless state phone,0
1759_1,like windows schedule tasks line iron jobs,0
1759_2,would like schedule job post curl every min keep alive entangle authentication,1
1760_1,currently periodic tasks min limit push modifications wont wake phone,0
1760_2,possible andros is,0
1760_3,gitsubversioneclipsenetbeansidevisual studio express windows phone,0
1760_4,mediaelement,0
1760_5,andros,0
1760_6,general concept resourceintensivetask launched constraint met strong implementation could greatly improved,1
1760_7,its resource intensive tasks require comes absurd wait connection wife prior running,0
1760_8,its comes intensive might use mobile carrier anyway user discretion,0
1760_9,power hungry tasks high priority run soon external power available wait hour battery charges,0
1760_10,tasks need run frequently short periods,0
1760_11,example logging gas position cracking application vehicle power supplied phone would run see every see another background task running every min perhaps see send watched data webservice,0
1760_12,example logging gas,0
1760_13,side used up relief up multicast discovery,0
1760_14,currently udpanysourcemulticastclient allows listening existing side traffic well sending solicitation search requesting up devices advertise solicitor,0
1761_1,device replies search message sends nicest message port search message sent,0
1761_2,way application using udpanysourcemulticastclient socket listen correct port thus requiring great deal time spent up application device discovery,0
1761_3,proper socket support fixed udpanysourcemulticastclient implementation explicit side client supports sending handling replies search messages enabled,1
1761_4,proper socket,0
1761_5,please provide apt provides access texts allow developer implement application enable scenario reading arriving sums messages,1
1762_1,off,0
1762_2,apt enhancement get access contact information sunset,1
1762_3,would especially like name photo,0
1762_4,silverlightxnaçxnatextreadtoend,0
1762_5,smile email mandatory requirement company support windows phone platform needed consider,0
1763_1,me,0
1763_2,local database support would much useful addition fullest search support quickly hurrying large amounts text,0
1764_1,dictionaries,0
1764_2,implementation sal already support fullest indexes,0
1764_3,pretext rival platforms andros is exploit sites fullest support currently disadvantage,0
1764_4,wavçapi,0
1764_5,easy access being music apt would really useful especially apes artistsong recognition,1
1765_1,microsoft already allow developer use being maps apt apt really hope consider opening being axis coming tangoapollo de toilets,1
1765_2,would nice callback example phonecalltask determine whether user actually press call cancel,1
1766_1,tasks launched,0
1767_1,would nice able download entire windows phone tools install instead use web installation,1
1767_2,teacher install way entire lab takes forever,0
1767_3,event trigger call ended phone call length also giving opportunity display app screen,0
1768_1,would great various business scenario,0
1768_2,bingmapsdirectionstask,0
1768_3,simple sounds lifting app someone else windows device,0
1769_1,button allows purchasing sending appease,1
1769_2,encysted base file generate what can open sal server hope fix,0
1769_3,funny june ability sort pictures name get since windows phone loses ability,0
1769_4,really want features useful many ways,1
1769_5,would like make dealer application would call list numbers web rotate happened call keyboard buttons automatically launch next call,0
1769_6,workflow sucks right confirm dealing number,0
1769_7,make new setting allows users option functionality,1
1769_8,watching video dont get audit bluetooth headphones listening audit,0
1769_9,since microsoft haven introduced native sd please create emulation,0
1769_10,like femur windows mobile,0
1769_11,managed sd add support using sal client certificates sal mutualauthentication ardor web service prove classes,1
1769_12,security important dealing access sensitive data,0
1770_1,hear people hardly calling mobile lanoline calling international numbers possible hear people says,0
1770_2,bars mange became volume bars,0
1770_3,suggest make back,1
1771_1,yes give tried different headphones even different phone test operator connection quality,0
1772_1,andros phone fine even take volume andros loud,0
1773_1,can really use omit until volume update media volume omit fine loud would prefer good enough hear people hardly calling mobile lanoline calling international numbers possible hear people says,0
1774_1,can really use omit until volume update media volume omit fine loud,0
1775_1,windows phone sdkexpression blendçvs expression blendxamlus sinus,0
1776_1,,0
1776_2,provide viewer viewing office documents,1
1776_3,word expel powerpoint basically,0
1776_4,uiwebview phone support several formats give good user experiences content related apes,0
1777_1,could view of office do webbrowsertask,0
1777_2,mange possible anymore onetimegenerated curls,0
1778_1,request called twice,0
1778_2,please fix otherwise appsfunctions unable anymore see,1
1778_3,idea simple open marketplace developer des submit applications developed extended apt allows access informationcapabilities device,1
1779_1,instance texts contact readwrite sockets listening real multitasking etc know released superrestricted apt avoid developing apes could give expert users troubles,0
1779_2,developer afford get lot benefits kind apes,0
1779_3,listbox listbox,0
1779_4,people hut,0
1779_5,sd possible record audit using audiosink silverligh class dont need trick system using na loop using class tag capability nameidcapcamera present wmappmanifestxml file using microphone,0
1779_6,webbrowserwriteablebitmapweb,0
1779_7,textboxbsenter passwordbox inputscope,0
1779_8,mobile part pox need transfer calls another phone pox,0
1779_9,nowadays feature make call forwarding call divert have pick oncoming call,0
1779_10,explorer shield picture,0
1779_11,emailcomposetask must html support,0
1779_12,plain text professional apes today,0
1779_13,cm audit encoding available one needed way income compress audit ma encoding allow smaller transfers send audit web service,0
1779_14,moment periodic task runs every minutes,0
1779_15,make interval configurable,1
1779_16,example want retrieve gelolocations frequently background,0
1779_17,possible moment,0
1781_1,platforms is andros support,0
1782_1,let user decide wants concerning battery life etc,1
1782_2,dont define restrictions developer,1
1782_3,texture coordinate transform exposed effects used reach profile even though something you probably cheaply,0
1782_4,developer able grant access another app data access,0
1782_5,pp contact another app could query contact data instead providing mechanism contact,0
1782_6,pivotselectedindex today pivotselectedindex,0
1782_7,like name called phone number etc,0
1782_8,started sole developer there group registered business irs,0
1782_9,would like able convert individual account marketplace company one without losing publisher name brand app portfolio user base,1
1782_10,common scenario real world impossible marketplace,0
1782_11,enter numbers additional symbols,0
1782_12,would great tax jump next textbook,1
1782_13,business apes usually kind needs,0
1782_14,great idea app got good chink code found smscomposetask doesn ability attach images mrs,0
1782_15,coming future release,0
1783_1,ideally emailcomposetask would get well,0
1783_2,focusmangobug,0
1783_3,card view would great able close running application either wiping away using cross close whatever means enter one application pressing back button time consuming sometimes annoying,1
1784_1,would like see metadata part project,1
1784_2,would allow others suggested streamlined process cracking changes perhaps even unloading single package without fill banks,0
1784_3,editor like propertiessettings would great,1
1784_4,sharelinktask sharestatustask report error information user doesn social network,1
1784_5,launched callback returns string error message,1
1784_6,launched isn possible property would useful disablingenabling buttons start launched,0
1784_7,would like see improvement mappolyline allows multiple individual segments properties,1
1784_8,example add location mappolyline instance becomes segment able control look feed color stroke segment mappolyline,1
1784_9,currently changing stroke changes color entire line regardless many locations added line,0
1784_10,also would like ability make line radiant shape pop map control,1
1784_11,wish could select connection speed debugging emulation,1
1784_12,andros emulation,0
1784_13,there one area mange retrograde step compared nod theme support,0
1784_14,nod user could leave app switch theme,0
1784_15,dark light return app would theory respect selection,0
1784_16,mange users faced holy mess app informed systems theme state started,0
1784_17,developer choice looking incompetent ruthlessly picking theme sticking thus rendering ability choose overall theme painless,0
1784_18,smscomposetask provide events,0
1784_19,think need completed event something like smsresult used,1
1784_20,currently tasks exhibit behaviour,0
1786_1,please make standard mode usage task,1
1786_2,amount spasm applications apes split several regions,0
1787_1,mytranspo series ridiculous feed readers different musicians whatnot single book applications nothing apes,0
1788_1,stuff published ericrulz,0
1789_1,absolutely ridiculous,0
1789_2,already promised take care didn work,0
1789_3,were still useless applications flooding marketplace signs slowing,0
1790_1,believe instead limiting amount fortifications per user per day marketplace little better curate,1
1790_2,spasm applications approved,1
1791_1,never pass mortification never published,1
1792_1,bulk publishers made consolidate apes rest pass,1
1793_1,,0
1793_2,thought raised platform request seems showing feature feedback instead,0
1794_1,multiline text input current version platform unable work told however intuition concerned apes substantial feature experience consumers could,0
1796_1,current capability multiline navigation via textbook way currently works tap hold get curses appear,0
1797_1,entered long lines text take width textbook likely instinctively find stroll text dragging curses textbook,0
1797_2,however entered shorter lines find dragging action work time curses makes contact text,0
1798_1,see usually lock text happens,0
1798_2,believe confuse users create necessary friction consumers make use apes depend multiline input potentially longer displayed half allowing sip portrait landscape screen,0
1798_3,would improve liability,0
1798_4,wipe gesture control vertical strolling vertical scrollbar autovisible latter currently ignored,0
1798_5,using typhoid allow vertical strolling without locking text described,1
1798_6,alternatively provide experience consistent platforms sums text input capability provide support allow textbook grow new lines added,0
1798_7,placed scrollviewer newport follow newlands added,0
1798_8,thanks considering,0
1799_1,link related app hut link related connect issue thought raised platform request seems showing feature feedback instead,0
1799_2,entered,0
1799_3,playing video html video tag player allow user drag progress bar seek ahead video,1
1799_4,would like write business applications get started phone turned much control running app idea would phone snap pictures periodically unloading,1
1799_5,currently way know emailcomposetask canceled got error sending,0
1800_1,need able tell user actually went email know whether delete email text,1
1800_2,otherwise ask user sent poor user experience,0
1800_3,wanting provide free applications would nice supported self signed carts least widely known free sal authority,1
1800_4,add servicepointmanager,1
1800_5,least add free service accepted list sal authorities,1
1800_6,like cacertorg instance,0
1800_7,would like see agent like schedule task one executed specific date time,1
1800_8,able recur save battery could limited daily,0
1800_9,think app needs update tile year month remind user something,0
1800_10,currently possible agents disabled days application opened,0
1801_1,appspecific launched instead opening sites web page check whether compatible app installed registered,0
1802_1,much better,0
1803_1,support things like droll video advertisements multiple mediaelements needed,0
1804_1,supported silverlight web,0
1805_1,would helpful passwordbox like control supports number keyboard,0
1805_2,numerical password makes sense smartphone world fast convenient easy type,0
1805_3,privatecorporate wife authentication certificate supported mange,0
1806_1,could allow quite scenario someone currently locked carrier doesn phone available,0
1806_2,could actually purchase apes marketplace use,0
1806_3,enable codeonce runs windows phone,0
1808_1,would good video choose task works way photochoosertask,1
1809_1,reason users able things like apply filters add audit tracks crop relevant section etc recorded video saving back medialibrary,0
1809_2,assume saving medialibrary part functionality mange anyway,0
1809_3,benefit applications create audit recording voice easy unified way export audit files instead create extra server program,0
1809_4,curses arrow keys needed virtual keyboard,1
1809_5,using touch position curses good start clumsy easily one character would acceptable least left arrow key addition backspace,0
1809_6,perhaps least presshold backspace bring arrows menu,0
1809_7,besides interest adding capability,0
1809_8,request multiscaleimage library able access isolated storage,0
1809_9,many places apes connect cell tower,0
1809_10,general aviation commercial aircraft cell phone work well illegal use case also isolated rural areas,0
1809_11,also pay data charges view image agent music photo libraries stored phone,0
1809_12,finally memory cheap,0
1809_13,suggest large images even broken times inappropriate storage phone ridiculous,0
1809_14,user wants application host content whether music image times needed application prerogative,0
1809_15,local multiscaleimage functionality available phone please put developer disadvantage,1
1809_16,user wants pan around large image difference make form factor whether local online none,0
1809_17,please get component opened isolated storage use near future,1
1809_18,suggest large images even broken times inappropriate storage phone,0
1809_19,implementation sal compact pretty step learning curve used net gun implementation made easy use,0
1809_20,think needs focus making easier quicker implement plunging features lot developer hobbyist contain time knowledge required implement lot plunging features,1
1809_21,please make quick simple get ideas,1
1809_22,detailed customization thought,1
1809_23,allow apes interior capability flag manifest perhaps via custom certificate like microsoft office digital certificate va projects,1
1810_1,valid device created phone you brick would devunlocked,0
1810_2,realize dependent carrier needs support carrier offer,1
1810_3,somebody correct way base,0
1814_1,please let know,0
1815_1,is did use work email exchange server,0
1815_2,however webbed certificate signed trusted member always allowed okay ones,0
1815_3,let use exchange registered installed certificates let pass know okay,0
1815_4,ability display street side birds eye view being map control,0
1815_5,update app update app tile icon ardor background image save update working,0
1815_6,allow one application launch another application curl,1
1815_7,launching application allowed send information launched application via query strings,1
1815_8,imagine calling someone already involved call waiting ratification displayed available long time several mobile could give relief contact later instead recurring calling bothering higher,0
1815_9,missing feature since windows mobile,0
1815_10,agree time,0
1815_11,add tile view like old windows store,1
1815_12,great see glance rating money generate application,0
1815_13,enable recording radio,1
1815_14,currently mange soft search button gun displayed context sensitive search,0
1815_15,hardware button seems always pull being,0
1816_1,surely design ideology hardware search button context sensitive,0
1817_1,soft search button needed removed displayed hardware button available,1
1817_2,would free screen real estate especially many application bars soft search button anyway,0
1817_3,order display details network connection distinguish wife network connected,0
1817_4,allow faltering marketplace results within categories beyond payfreetopnew adding filter rating price number download allow blacklisting developer developer banking spasm apes spasm des could avoided,1
1818_1,enable scan function developer apt,1
1819_1,notice already available user version mange dont see methods apt scanning next signal seeking whatever term called,0
1819_2,allow apes hiddenvisible store without whole update process,1
1820_1,back old dashboard would ideal simple link tongue visible hidden,0
1821_1,handy take back end server office new users can download app instantly think app useless,0
1822_1,new store possible delete existing app stores exist really well hidden,0
1823_1,addition try delete app name also confirm operation name doesn get delete stay reserved pp,0
1823_2,can see total download apes anymore download prior new dashboard vanished,0
1824_1,currently need trickery take screenshots application use panorama control,0
1824_2,access exit into limited using picture object dealing media library,0
1824_3,try save image within app inside media library isolated storage can preserve exit into image,0
1824_4,better manipulation exit axis helpful,1
1824_5,read given link details,0
1824_6,use defaultitem property panorama control your rearranging items,0
1824_7,use property restore application state tombstoning user experience terrible causes piano items recorder,0
1824_8,correct behavior would panorama immediately stroll default page whether animated,0
1824_9,old developer dashboard allowed remove apes longer want published,0
1824_10,can new developer center apes passed mortification published store,0
1824_11,keywords people use unsuccessful marketplace searches particularly desktop june application would ranged frequency provide useful information developer focus development efforts,0
1824_12,would create opportunities developer also helping provide customers apes want,0
1824_13,needed create pro level sequence months music creation related apes,0
1824_14,want update live tile app can draw background image phone store isolatedstorage able get yuri could provide standardtiledataobject,0
1824_15,extra menu option party apes could plugged would possible pass perhaps curl currently selected site onto apes could add value instance giving option subscribe ross atom feed present,0
1824_16,developing phone connected via us screen lock annoying makes app employment fail,0
1824_17,phone att samson focus never screen timeout,0
1824_18,however battery lowered scenario dont want mentally twitching back forth time,0
1824_19,stuck phone locks time,0
1825_1,screen lock also interrupt prevents app employment,0
1826_1,makes visual studio fail start debugging session,0
1826_2,pp employment clock screen rest lock time zero,1
1827_1,pp employment clock screen rest,0
1827_2,need beta store windows apes selected internal testes,1
1828_1,windows phone store possible beta version appwith windows apes nobody ever got,0
1828_2,copy andros add beta alpha store,1
1829_1,complain developer prefer platforms dont make life easy,0
1830_1,currently assign applicationbariconbutton icon present project content,0
1831_1,basically means determine icons design time,0
1831_2,providing ability assign icon placed isolatedstorage developer free create button icons auntie dynamically download places etc,0
1831_3,option delete beta app dashboard,0
1832_1,even option delete man certificate,1
1832_2,dont believe done,0
1834_1,sal queried run,0
1835_1,must red applications windows mobilemonotouchmonodroidwpf,0
1835_2,core code running platforms write,0
1836_1,unacceptable,0
1837_1,application migration new dashboard use original product bind high german map failure,0
1838_1,adding new test users without new submission,0
1838_2,possibility add new test users realize mode,1
1838_3,quickly easier,0
1839_1,give ability create games access box live achievements,1
1839_2,doesn full access,0
1840_1,still partners box live mark game icon one place achievements leader boards friends would great live,0
1840_2,people developer submit apes marketplace behalf many reason,0
1841_1,may country supported example,0
1841_2,one developer may worked app splitting,0
1841_3,people may sell apes others,0
1841_4,cases breaks update cycle existing users new owner would create new app instead dating existing one,0
1841_5,create paid app trial option many users blow right doesn show free category even though light version app free via trial,0
1841_6,people resorting superinefficient apple app store method releasing versions app one shows free category another runs paid pp,0
1841_7,trial fantastic concept sobbed oversight,0
1841_8,add done silverlight net framework use datasets working all relations data via windows phone,1
1841_9,right way son anything pictures generate phone users,0
1841_10,create word processor style application something sort start integrating service service cloud get users device,0
1841_11,users sensitive data usage costs money,0
1841_12,none customers understand can connect phone their pus files automatically since older dedicated,0
1841_13,especially wired since son pictures music,0
1841_14,especially wired since son pictures,0
1841_15,need write batman painful imagine and client example windows phone right please support copy writepixels methods others,1
1841_16,would like one overview reviews apes,1
1841_17,moment open reviews every app one time,0
1841_18,many apes like takes lot time,0
1841_19,maybe add apes option page filter reviews,1
1841_20,dear team support unloading games windows phone store last friday seems kind bug windows phone store,0
1841_21,created one new app reserved name called fightofthelenegs try create app packages showing package list visual studio,0
1842_1,unable understand reason,0
1842_2,please help unload another new game store,0
1842_3,using visual studio,0
1843_2,dating app listing supports multiple languages one painful experiences developing windows,0
1843_3,store manifest includes localised descriptions screenshots etc,1
1843_4,detected unload app via dashboard,0
1843_5,would allow skin crazy input different languages example swap one screenshot,0
1844_1,alternatively provide apt submission process least somewhat alleviate pain,1
1844_2,would great way better integrate applications sports news hut,0
1845_1,imagine default set could simply default news sports man one affiliated allow ross needs added,1
1845_2,enhance allowing party application tiens like sons app news bc can application,1
1846_1,could even add features like media center sports ticket feed fantasy player cracking,1
1846_2,support windows server,0
1847_1,controls displaying sip focused provide method close sip ensure data binding applied,1
1847_2,currently user click save button right using sip data entered persisted object bound control,0
1848_1,possible put something like microsoftwindowsmobilestatus development windows phone,0
1849_1,purpose events related one phone call starts ends,0
1849_2,also something sums,0
1849_3,perform action background,0
1849_4,allow developer use built apt compress video captured camera using either peg,1
1849_5,sometimes useful explore transfer back files generate app that running phoneemulator back developer without additional coming,0
1849_6,remove recipient cap app generate sums messages,1
1849_7,obviously place ensure people spend lots money dont unlimited bundles,0
1849_8,however simple message box saying message going sent people sure want send would sufficient,0
1849_9,system feature good miss feedback feedback,0
1849_10,moment one idea marked planed,0
1849_11,even ideas ship next update haven marked planed started,0
1849_12,would give people use platform give positive feedback get votes back without manual search votes longer need provided next update,0
1850_1,company works loose project one clients requirements change windows wallpaper ringtones features disponible windows phone,0
1850_2,project developed andros,0
1850_3,please allow maintain app packages store asset descriptions screenshots metadata git depositors simply push git remote unload,1
1850_4,currently tedious takes hours submit app update especially multiple app packages lots languages,0
1850_5,mentally use webster change descriptions switch languages lots copy paste remove screenshot put new screenshot,0
1850_6,literally takes hours drives crazy,0
1850_7,instead could get everything ready locally push unload quickly,0
1851_1,currently apes executed sandboxes there way apes work together,0
1852_1,one app look information internet opens another app scan barcodes,0
1852_2,true applications,0
1853_1,kind candles context venus certain objects would great,1
1853_2,context menu images could list tasks provided apes dealing images,0
1853_3,detailedextremely simplifies app rotated image app uplands images web app capable send image nearest printer,0
1854_1,detailedextremely simplifies app rotated image app uplands images web app capable send,0
1854_2,dont want use sac security risk,0
1854_3,want retro apes,0
1854_4,application developer currently premango facilities access contents oncoming sums message,0
1855_1,would great applications could register capability thus enabling scenario sums challenge authentication,1
1856_1,add ability set referred custom leaders using,1
1856_2,company likes coexistence visual voicemail stopping switch phone,0
1856_3,way access voicemail metadata,0
1856_4,distribute application bar icons sd least one used built applications provide forummarketplace network including control temples style,1
1856_5,increase webbrowser control function,1
1856_6,goose playbooks apple books better reading ebooks many third party applications make easy reading ebooks none theme built dictionary lack many features terms user experience,0
1857_1,nice window phone microsoft devices ebooks application reading ebooks magazines etc,1
1857_2,understand max size limitation control,0
1858_1,approach work around controls,0
1858_2,however control,0
1858_3,textbook big problem,0
1858_4,socket axis dulled cf communication,0
1858_5,currently possible make connections behind prove serves require authentication,0
1859_1,much limits business type apes use resources run apes connected work network,0
1859_2,currently possible via web brother,0
1859_3,support chinese,1
1860_1,allow developer altered applications metadata including description imagesgraphics pricking keywords etc app published without submitting,1
1861_1,would make bug fixes spelling screeshots simple would save microsoft test submission metadata,0
1861_2,maybe sending zip,0
1861_3,system supported application error reporting service would report back developer application clashes details,0
1861_4,wish could simulate multitouch emulation pinch room mice,1
1861_5,like picture extra it great apes like twitter facebook could register list applications user share piece text addition email sums,1
1861_6,enables number cross app communication scenario lets user choose wants share into,0
1861_7,enables catching usage office maps,0
1861_8,windows phone part painful took lot time work,0
1864_1,hope automatic tool taking localised screenshots,0
1864_2,navigable another page press button take screenshots one language,0
1864_3,unload webster way remove screenshots way unload asset languages,0
1864_4,provide precertification tool runs tests marketplace mortification tool runs,1
1864_5,developer confidence pass tests fix issues submitting marketplace,0
1864_6,time save developer microsoft,0
1864_7,phone currently plays large selection media formats etc agent supported emulation,0
1864_8,makes apes use formats extremely hard debut,0
1864_9,would awesome could fix,0
1864_10,like picturemusic extra able integrate personsphone numbersunkown called add phone services easy search numbers able start contactmessage app contact card,0
1864_11,allow applications register essaying endpoints device,1
1864_12,register launcherchooser ease device interapplication communication,0
1864_13,see palm press multitask switch know something better,0
1864_14,hopefully bluntly switch creative gesture,0
