id,sentence,label
1634_1,thus idea actually developer make strolling faster subsequent stroll like every schools strolling speed increase,0
1634_2,ensure buy clips moves video directly without necessarily going,1
1634_4,wipe top two fingers flick last closed app seen windows,0
1634_5,instance email essaying modifications could silenced night whilst call ringtones would function normal,0
1634_7,benchmarking developer good developer work,0
1634_8,encourage developer design better apes makes easy customers choose right apes instead selecting poorly designed apes wasting time,0
1634_9,see many developer benefited textspeech apt,1
1634_10,also bring whole range new apes windows phone,0
1634_11,andros com goose providing free account restrict number messages per day,0
1634_12,supporting windows authentication could useful example writing app interact microsoft dynamic arm,1
1634_13,currently defined set extensions supported files unload skydrive using new live apt limit really usage apt,0
1634_14,example app export is files renamed extensions txt able unload skydrive using live apt,0
1634_15,language search critreria apes games,1
1634_16,nonenglish marketplaces filled apes support english hard find apes native language,0
1635_1,windows phone make part network,1
1635_2,see shared resources,0
1635_3,one shared older set phone device,0
1635_4,easy access transfer sides phone,0
1635_5,business feature would really nice support ability tie void network void phone calls common architecture sip session initiation protocol,1
1635_6,would like ability configure sip client ties void pox phone system would basically become desk phone extension,1
1635_7,way would really work well ran background like phone native phone functionality,0
1635_9,pp developer customer lakes good see everything made,1
1635_10,full almost entity framework support including graphics class designer interior regular assemblies making easy developer refuse model persistence classes phone without need red work line nasty tricks,0
1635_12,would nice employment ability home able done carelessly,1
1637_1,includes deploying visual studio developing using application employment tool installed de tools,0
1638_1,benefit would microusb cable handy still de deploy phone try something deploy friends cap phone find cable first,0
1639_1,could implements via wife course since june tireless son already even bluetooth get bluetooth data transfer ability,0
1640_1,lacks us audit functionality microsoft son cars,0
1640_2,bluetooth playing audit limited,0
1640_3,requesting map mass storage functionality since competitors like phone able already son,1
1641_1,isolatedstorage image file save local medialibrarywhy record wave file,0
1642_1,slow little possibilities,0
1644_2,took realized forgot staticresource within style attribute,0
1645_1,hard create application supporting multiple languages,0
1645_2,give functionalities like resource manager given side platforms,1
1645_3,managing resources older structure made easier,1
1645_4,make player moment volume really low,1
1645_5,currently persons max,0
1645_7,please enable pinning wife settings start page,1
1646_1,splashscreenimagelight splashscreenimagedark would great,1
1647_1,would great option select image isolatedstorage app update splash screen image needed,1
1650_2,make metes style app would need adapt run windows phone,1
1652_1,would also nice deploy one package marketplace needed bits would transferred,1
1653_1,add moves books would excellent addition system,1
1653_2,enable speech command play songs selection saying play song name play artist play album,1
1654_1,believe single important thing windows phone successful users countries services available,1
1657_1,marketplace become available would great users countries could migrate accounts country really live,1
1658_1,since windows phone selling hot countries like india brother start displaying indian language characters,1
1658_2,allow user set different accent colors different times,1
1658_3,small times instead long list apes download like andros is,1
1658_7,pp able publish service discoverable constable apes,1
1658_8,example app process images want apes able discover app submit photo process,1
1659_1,would like access stream music played via media library,1
1660_1,wish functionality access synchronize public older exchange public contact calendar,1
1,lovely breakfast turn left front entrance next corner cafe fresh baked bread cooked meals,1
2,catch right star hotel going get pot luck services,1
3,travelers avoid looking market hotel amsterdam,1
4,thing liked block away albert vein grocer store picking odd room snack soda pay mind bar,1
5,might good place tourist try another place amsterdam business,1
6,however people know rating amsterdam different,1
7,want something bit different sure find bed breakfast better quality fraction price,1
8,cafe main lobby expensive coffee plenty local nice places streets literally next block,1
9,also hotel would advised forget baffled chocolate water freebies provide tea coffee making facilities,1
10,stay top floor highly recommend hotel,1
11,yet email hotel see response get however stay would suggest check bed first opening luggage,1
12,would highly recommend hotel staying amsterdam,1
13,one important item mentioned webster tolly runs close central train station,1
14,take train airportvery easy get central station catch tolly,1
15,try eat ribs sing single pub turn right leave hotel keep walking find pub right approve yes,1
16,closing would hotel road belongs group looked lot better hotel want location small cost real rip,1
17,visit even dont stay hotel,1
18,like ask change,1
19,adjacent building alleyway bring coat even going breakfast,1
20,many shopping bags pop back hotel drop back across road spending,1
21,breakfast room old winter garden lovely senate room relaxed atmosphere need much lunch,1
22,curtains could splash colour,1
23,recommend keep wandering right past pulitzer plan,1
24,however plenty hotels around would certainly every aspect claiming history reputation services pamphlets,1
25,expecting mid range star high end star place,1
26,make sure take bike,1
27,public areas would expect star hotel need major dating,1
28,get look canopy outside main entrance watched sellotape,1
29,less minute walk central stationary restaurant within walking distanceand always lot going right outside dam square people watch,1
30,checking aware given room back hotel readable elevator going terrible experience,1
31,want spend much places sell bread croissants rolls peters hotel especially dark,1
32,otherwise department store outside hotel right looking royal palace nice cafeteria,1
33,short walk front gets leads square,1
34,want anything else take buffets,1
35,comforted draped furniture need replacement,1
36,city centre short walk away along pedestrianised street take trap,1
37,booked would strongly recommend check bill carefully checking choose express checkout option,1
38,let online travel sites fool,1
39,also asking wake call aware call,1
40,even waste time arguing administration,1
41,eat hotel nice italian restaurant stand facing hotel turn right find side street,1
42,turn left existing hotel expect find prettier quieter picturesque side amsterdam nicer cases bars restaurant offering reasonable prices better food drink,1
43,guests know facts choosing book hotel,1
44,get past receptionists get room booked think hard pushed find fault hotel,1
45,carpets furniture need renewal,1
46,however plenty places within walking distance offer cheaper alternatives,1
47,ask front desk coupon happy give,1
48,looking convenience hotels location across train station aware particularly seedy dangerous area,1
49,want near station safer better hotel definitely pay little stay renaissance block away,1
50,would recommend stay hotel,1
51,hotels location great especially arriving via train opposite train station start damask street,1
52,recommend avoid altogether get local cafe,1
53,really tourist squares feel really relaxed although square block away want,1
54,word note want mind bar restored make sure let cleaner know want room cleaneddrinks restored,1
55,would highly recommend staying definite,1
56,definitely dutch restaurant recommend round corner,1
57,always specify prefer book,1
58,everything complimentary breakfast drinks recommend hotel highly enough,1
59,breakfastbuffet comprehensive could supplemented madetoorder eggs pancake omelet french toast,1
60,favor indonesian dinner temps doyle utrechtestraat try rice latter includes portions different dishes,1
61,yes want drink cheap cava cheap white wine cheap red wine,1
62,sure meet even front desk knows everything concerning stay as,1
63,dont let expensive prices dupe thinking staying deluge hotel assuring expensive staff far,1
64,might get high class amenities offered bigger chains want stay somewhere makes feel home moment walk door,1
65,room small little noisy front hotel next main road get chance ask room canal view side hotel less traffic,1
66,plan sitting room stay amsterdam stay elsewhere want good clean hotel used place sleepbase exploring city cannot wrong nail,1
67,deposit gives piece mind suggestion,1
68,one place must visit ice bar europe includes drink,1
69,spare time half day trip windmills zaanse sans onto cheese factory dont buy cheese really want half price airport fishing village volendam,1
70,hotel run friendly staff rooms cleaned daily rooms reasonably prices comfortable considering stopping worries disappointed,1
71,hotel ideally located great view westerkirk church within easy walking distance worthwhile stops anne frank house theater museum,1
72,price would definitely stay recommend room without view quieter,1
73,budget place fine,1
74,considering hotel nail must consider amsterdam whole,1
75,deciding hotel stay concerned size layout hotel simply must realise amsterdam,1
76,also lovely boutique shops two minutes away along canal,1
77,looking flash sterile five star hotel probably place,1
78,would recommend stay nail anyone travelling amsterdam,1
79,good clothes shopping done kalverstraat nieuwendijk dam square good tattoo artist gravenstraat,1
80,fifty fan called nine holland created take trap fifty shop called winked van nijntje beethovenstraat,1
81,travelling alone please stay hotel,1
82,sleep lightly would problem tramp ask interior room,1
83,older travellers ought beware extremely steep steps lead reception rooms,1
84,would right next shopping areas canal hours madame tussauds close red light district anne frank house,1
85,nice take away sandwich shop near,1
86,business use fine free computer room guests floor tourism might want something character,1
87,rooms everything could want free internet access useful want into local attractions train times etc free phone calls useful confirm local arrangements,1
88,great place stay especially want quick access risks ardor van go museums,1
89,pub last waterhole great spot want hear live bands there lots different places eat hotel staff friendly helpful,1
90,supermarket ramblas called carrefour stock brand water hotel puts minimal,1
91,beware packages purchase,1
92,unless swim inches water dont expect deep roof top pool,1
93,recommend hotel people looking good stars hotel center barcelona,1
94,want location hotel best bet barcelona shopping walking around location middle main shops restaurant,1
95,coffeepastry house across street,1
96,look better rooms would suggest staying prepared pay extra upgrade room,1
97,want good service good round experience stay elsewhere,1
98,quality breakfast good choice food fullenglish breakfast eat,1
99,looking central hotel special something recommend majestic,1
100,weather good rooftop terrace great addition although pool probably better kiss splash rather trying actually swim,1
101,trying decide carts majestic would definitely recommend carts,1
102,review room must stay,1
103,please refrain using renovation excuse louse job consider lowering rating worth maybe nothing,1
104,please whatever spend money elsewhere,1
105,summary despite wonderful location facilities hotel represent vary poor value money suggest try hotel des arts stretch imagination quite five star,1
106,prepared pay neuro room coffee made coffeemaker room add tax neuro come taken minimal without tax,1
107,would highly suggested get look leading places malmaison hotel in soften yes charge sort high prices deliver exceptional service,1
108,stroll las ramblas minutes mostly along beach,1
109,could improve service would top hotel even worldlevel standard,1
110,beware many pickpockets area,1
111,hotel near marina great want near beach centre things,1
112,buy glorious fresh produce market pay city prices meals around hotel,1
113,room tea coffee facilities would bonus,1
114,like iron clothes evening take travel iron hotel one use,1
115,also take travel kettle rooms teacoffee making facilities,1
116,use aerobes airport cheaper less haste retro,1
117,the rooms necessarily view ask one front building noise leave windows open,1
118,like art nouveau place,1
119,overall bad hotel smart clean helpful staff stay sure lock everything safe,1
120,one hotel keep big enough lawton would recommend using leaving anything lying around,1
121,one stop drassanes find port mare magnum shopping centre plenty restaurant offer,1
122,plenty see reasonable price plan wisely,1
123,plenty webster constantly changing deals hotels booked hotelscom plus flights easyjet lower overall cost got return flights,1
124,overlay expensive unless stay main strip,1
125,sleep important would recommend hotel,1
126,going back please careful,1
127,must keep windows closed,1
128,make online reservation impossible mention travel children,1
129,take advice breakfast hotel left much better quarter price nice atmosphere,1
130,return barcelona definitely stay hotel barcelona universal would highly recommend anyone,1
131,free office facility floor pus printers might prove handy,1
132,bit noisy streetside room windows closed noise well insulated,1
133,word wise restaurant pictures food outside keep well away,1
134,would back recommend simply average,1
135,nice business center floor flight check in,1
136,retro stop close hand well handy visiting spots,1
137,need read thinking staying hotel,1
138,business owner would agree sort action taken owner hotel guests,1
139,also remember bring travel iron hotel one,1
140,looking nice clean hotel one,1
141,great light mealbreakfast lunch great wander large market get beautiful large fresh strawberries wonderful parties vendor,1
142,said stay make sure look hotel front stay left hand side looking onto city rather harbour,1
143,recommended people back good hearing thought wish wash beyond nice expensive convenient hotel stay,1
144,unless boarding cruise ship maybe middle summer choose differently,1
145,relaxing friendly bar lounge roof top area would great summer little cool december sunshine,1
146,aware big tourist city keep wits flaunt money camera etc,1
147,accept city quick let head,1
148,one tip check change many waters taxi drivers decide tip giving thought take front,1
149,want drink bottle water take,1
150,great travelers arriving train short walk across place also good arriving car southern points turn right diagonal onto rumania blocks,1
151,large contemporary hotel looking quaint typically spanish style might try elsewhere,1
152,regarding security sensible barcelona dangerous london manchester leeds etc wear roman meyer trousers lipped security pockets inside front pocket keep money day,1
153,price area include breakfast least,1
154,want good food attic near top end gambler,1
155,looking great meal modern chin setting place,1
156,fancy stroll rabble minutes,1
157,real pool wouldn recommend hotel family small children swimming pool necessity,1
158,also made bit noise light sleeper may fine sleep disturbed,1
159,ask room high floor possible get great views city surrounding area,1
160,otherwise meals get snap want,1
161,want hotel dont leave money sight,1
162,trouble sleep think wrote,1
163,would recommend pulitzer hotel anyone going barcelonago book,1
164,summary style need great better option cool,1
165,anyway please let put good hotel,1
166,get room fourth floor,1
167,property easy walk passed grain ramblas even beach difficult like,1
168,warning people generally barcelona shopping incredibly good perhaps amongst best shopping cities world beware smoking credit card,1
169,need stay notice area away ramblas,1
170,try get higher floor,1
171,sure bring adapted,1
172,stop farggis relate really good,1
173,materials see cheap door doorframe plastic material cap matter problem,1
174,pool great midday break trips around city great views lots sun chairs,1
175,much say already said nice clean enjoyable stay would recommend hotel good location service spot,1
176,travel tipssagrada familiar take elevator shorter line right entrance easy miss one be get swept church rest crowds opposite elevator,1
177,crowds thinned,1
178,may tell stop serving bill surprise,1
179,would recommend taxi airport fussbother way reach hotel,1
180,race restaurant also recommended turn right front door,1
181,ask room higher floor worry get,1
182,also better hotel option one area,1
183,would recommend breakfastdrinks bar opposite for reasonably prices friendly staff,1
184,would recommend visit hotel roof pool looked inviting plenty sun loungers,1
185,would definitely recommend see following sagrada familiar case bacilli federal table espanlo,1
186,give plenty time see surprised amount time spent,1
187,downside shower needs longer barrier taking shower means creating small flood need soap people haphazard replenishment toiletries,1
188,visit gauze houses case battle stunning,1
189,warned though last half steep slope,1
190,student take us card get discount entrance fees,1
191,visit boqueria market las ramblas fruit ve particular amazing sight,1
192,barcelona know get aroundthis great hotel,1
193,would suggest take ear plugs intend staying,1
194,breakfast buffets diverse range good value included booking,1
195,short walk round rabble couple blocks right find hotel,1
196,also starbucks attached hotel fancy coffee coffin one morning,1
197,either make sure give yourself plenty time graze head one coffee bars area grab coffee pantry,1
198,looking great cheap seafood restaurant try parade commercial minute walk hotel,1
199,choose glistening mounds class vessels squad spider cabs whatever else boats brought let know like cooked drilled steamed mariners pick sauce buy drink wait number called,1
200,ask staff tips advice make sure put one small dark corner rooms inner courtyard,1
201,plenty cases nearby starbucks next door craving caffein fix number small supermercados nearby picking waterdrinks cheaper mind bar,1
202,please check pick see rooms look like,1
203,want stay make sure pay extra supplement good rooms,1
204,hold button continually keep dwyer,1
205,breakfast excellent try track rate,1
206,walk yards onto ramblas hail one never took longer seconds,1
207,would recommend taking time enjoy leisurely breakfast dining room looks ramballe,1
208,however looking relax get decent sleep careful didn,1
209,patagonia definitely worth visit beef die,1
210,would recommend asking room window outside,1
211,relation place catalunya rabble hotel less minutes walk plus tourist information office another couple minutes walk rabble,1
212,street noise room second floor people night traffic seemed lot trunks loading unloading day earplugs recommended light sleeper lifts take age,1
213,overall recommend travellers especially younger travellers like somewhere market hostess might appreciate modernity basic aesthetic place,1
214,want hundred bubble one others care true parisian lifestyle sure stay,1
215,pleasant staff pleasant public rooms pleasant breakfast stay stay standard double room either stay superior room suite another hotel,1
216,spend quite lot time hotel still drink room,1
217,check gem restaurant called care around corner hotel delightful good friendly service,1
218,one desk attendant one time expect porter help luggage offer either,1
219,skin breakfast baker right downstairs great opens though,1
220,think would worth paying bigger corner room want day visiting paris,1
221,many hotels nearby make reservation well advance,1
222,plenty choice definitely pick better option,1
223,would also print detailed map location,1
224,subways easy use neuro ride less buy cannot tickets,1
225,number reasonably prices restaurant place march sainthonore couple short blocks hotel,1
226,one rooms located next busy restaurant bar room avoid room bring sleeping tablets,1
227,would suggest another hotel want sleep past,1
228,right around corner five minute walk away wonderful boulangerie cheese shop green grocer wine shop gastro,1
229,easily walk notre dame pantheon hotel,1
230,loads cases offer breakfast price hotel area,1
231,small grocer store around corner much much cheaper buy breakfasts,1
232,store fridge you want instead standard fare,1
233,fresh food market maubertmutualit retro stop three times week,1
234,main woman front desk forget helpful dinner directions,1
235,hotel good basic choice want clean safe place visit sites,1
236,want fancy lobby lounge minute walk rite west,1
237,front hotel excellent japanese restaurant seems major hit local,1
238,paris explore bring good walking shoes,1
239,fantastic cafboulanger street ronde pains differ tower minute walk,1
240,think going get one good ones certain book superior room count,1
241,gone experience although never would imagined saying would recommend staying cookiecutter boring iris comparable cheaper rate,1
242,mind discomfort right hotel,1
243,god better stock juice,1
244,nearest pharmacy train ride away beware,1
245,want peace quiet place,1
246,keep mind walls hotel thin,1
247,here tip take retro station notre dame lorgnette hotel immediately street around corner,1
248,search station maps retro stations,1
249,looking great meal expensive price try restaurant called brooch more,1
250,supermarket road take kettle coffee room,1
251,use supermarche across street snacks soda,1
252,also renovation retro stop closest differ next march walking nicer option,1
253,staying hotel stay section facing back hotel,1
254,cheaper breakfast right corner sutter street dinner classic american breakfast served,1
255,would definitely recommend hotel anyone traveling san francisco especially looking shop,1
256,look banking make sure staying hotel hotel,1
257,one tip though better end lineterminus get car join queue busy,1
258,one suggestion hotel sounds like turned away room available happened frequently past,1
259,place stay romance gateway,1
260,get early walk way golden gate bridge,1
261,make mistake,1
262,abundance restaurantscafesshops etc definitely try fresh crab anywhere fisherman growth fresh calm crowder bread bowl bound baker,1
263,wine country tour good get,1
264,miss complimentary wine wasting every day great way meet travellers enjoy glass two,1
265,want see golden gate bridge rent bites two seated four seated motorized vehicles places within two three blocks hotel,1
266,also recommend pokers breakfast,1
267,nice bar two blocks east great breakfast one block west van ness pay great eggbacon sandwich,1
268,car park real bonus city parking limited,1
269,give couple tips staying san francisco would avoid fisherman wharf unless like really tourist trash,1
270,great city wear comfortable shoes,1
271,overall would recommend,1
272,read ahead time channel into hotel,1
273,want impress cab driver,1
274,need directly across street union square cannot walk even one block would case,1
275,willing take risk leave car hotel prepared wait minutes retrieve car,1
276,bother paying brekkie unless really want pig buffets,1
277,need watch food temperatures,1
278,would hesitate recommend hotel anyone,1
279,expectations sea winter merritt forget,1
280,probably start booking hotel much earlier chosen different hotel,1
281,overall recommend hotel,1
282,little store front hotel get bodies snacks bring back hotel use mind fridge store soda water etc help save money use minimal stuff,1
283,food prices hotel restaurant steep restaurant hotel mattertips eat breakfast delhi nearby hotel cheaper,1
284,also take trip manly beach time,1
285,early arrival always fraught problems one little choice arrive due airline schedules,1
286,mind climbing small slope try shangrila,1
287,insider tip walk way across bridge underneath great photo op city,1
288,also room service quick reasonable,1
289,sydney sit room watch,1
290,hotel scores great marks however staying hotel would expect pampered least longing return bed,1
291,make sure aware plan last day accordingly,1
292,whatever book rooms single beds adult,1
293,take dollar taxi ride sydney harbour area downtown get fill restaurant,1
294,however get price right want clean,1
295,would recommend altamont independent traveller,1
296,one suggestion improvement would breakfast could imaginative varied,1
297,hotel wants attract fashionable young crowd must surely think full length mirror bedrooms must,1
298,better going town finding breakfast cafe restaurant,1
299,would recommend staying club floors choose hotel,1
300,would stay would make sure top floor,1
301,staff quality would advise one better know chain hotels least know expect,1
302,things know large revolving front door locked midnight point need press green lighted button bellstand rings night manager inside let,1
303,converge desk plenty umbrella desk need borrow one lighting inside rooms seemed bit spare like bright,1
304,certainly avoid rooms back,1
305,highly recommend esther,1
306,however watch bedbugs,1
307,thinking visiting amsterdam please look anywhere else,1
308,there nice cafe next door huge breakfast less half,1
309,suppose paying hotels dam square location considering easy get around amsterdam considering noisy dirty dam stay place little away walk,1
310,also arrive amsterdam car prepared spend arm,1
311,lobby could use little work well,1
312,plenty restaurant nearby including hard rock cafe across canal,1
313,get lost around amsterdam least follow signs back central station,1
314,recommend cocktail front bar,1
315,plus many better things spend money amsterdam enjoy,1
316,would recommend ice bar future visitors the smaller thought,1
317,please aware though indication breakfast included,1
318,great thing hotel directly opposite central station huge plus point passing heavy bags coming airport,1
319,taking car expect pay region europe parking,1
320,would recommend hotel although location,1
321,usual taxi service hotel airport trying budget might better take tramtrain route,1
322,star reservation hotel amsterdam cancel,1
323,traveled europe know baths large,1
324,get floating flower market fourth stop central station,1
325,always think judge book cover though,1
326,please advised steep stairs leading hotel would suitable anyone walking difficulties,1
327,breakfast overlay exciting great pancake shop hotel would recommend,1
328,clot staying skin place,1
329,get strip trap tickets newsagent prices tramp,1
330,hour get back trap want use juststamped ticket,1
331,anne frank house round corner late avoid queue,1
332,would highly recommend hotel nail would definitely stay visiting amsterdam future,1
333,though always sleep earplugs,1
334,want base explore beautiful city,1
335,train central station take straight airport neuro,1
336,expect hear noise rooms unless specifically ask quiet one,1
337,would recommend hotel definitely worth money avoidlike plague,1
338,expect views window,1
339,would highly recommend hotel hosts travelers,1
340,trap deposit within one block hotel stop opposite van go museum,1
341,bathroom large shower bathtubs rubber duck buy tickets rembrandt museum rijksmuseum hotel,1
342,choose smaller room hans store luggage,1
343,chair would useful longer one night stays,1
344,got try place amsterdam,1
345,catch trap outside hotel areas,1
346,simply put whirlpool jets accept fact nothing big bathtubs,1
347,would recommend costa gallery one block north passed grain get piquillo pepper stuffed crabmeat palatal brave wash good cold glass local pennies wine vilna sol,1
348,mattress need replacement rotation felt would slide bed mattress leaned towards telephone,1
349,suggestion insist staying view room beforehand,1
350,avoiding rite carlton next century suggest stay away monstrosity barcelona,1
351,one block walk takes retro minutes away everything,1
352,remember take causing next doors real shame problems otherwise probably could fault hotel,1
353,would normally write reviews however stay weekend feel compelled recommend others waste money stay hotel,1
354,stay somewhere else barcelona arts visit great bar fantastic frola restaurant,1
355,hotel great location want whole tourist thing around ramblas,1
356,teacoffee making facilities room really standard star hotel,1
357,still tempted visit stay hotel las ramblas think get much better deal,1
358,great place young old single couples however put streetwise hat hunters working ramblas,1
359,breakfast really rise standard eurofare though need fuel day ahead till,1
360,hesitate making reservation place,1
361,minute walk terminal along signposted route brings train station journey mind costing our,1
362,would recommend place stay visiting great city,1
363,sure lock stuff,1
364,would hesitate recommend others,1
365,star luxury hotel would nice would drop bottle water every day,1
366,would consider staying would recommend mind location would probably stay closer action next time,1
367,suggest try place,1
368,spanish even think staying unless enjoy feeling like unwelcome guest,1
369,lot see get cheap guide book plan visit,1
370,could give one piece advice either pay hotel closer actually things come back another time,1
371,want get around sights use bus touristico great,1
372,highly recommend anyone visiting city,1
373,words make sure bill leaving hotel,1
374,skateboarder party convenient several better spots mamma university one stop retro para,1
375,recommend buy drinks hotel bar mind bar expensive,1
376,entry dismounted buy barcelona turistica bus ticket,1
377,bring come walking shoes,1
378,new area would recommend,1
379,sea really need cleaned avoid mamma,1
380,would recommend hotel great place stay especially wonderful rooftop terrace central location,1
381,light sleeper internal room,1
382,antonio wonderful place spend hour interested local food culture language etc retro block away cabs available call street within minute two spot,1
383,avoid sea area joke,1
384,nice hotel stay unless care receive faces time telephone transferred wrong room unlucky one family name another guest better stay place thence maurice,1
385,try cedar visiting,1
386,make sure finance home sell car bring lots cash many employees grateful tips day,1
387,skin neuro breakfast walk hotel turn left walk steps wonderful baker,1
388,could got combination rosy bus retro,1
389,twice week farmers market buy everything fresh fish foie gras table linens jewel,1
390,expect sleep time prior radiated pipes keep awake,1
391,would suggest hotel langlois paint furnish attic measures rest facility,1
392,think hard booking hotel room rate might seem,1
393,would love back would definitely recommend absence fantastic location totally amazing staff special treats,1
394,thrilled upgrade suite ground floor check photo hotel webster true,1
395,grab couple baker items one corner batteries seat counter cafe blue morning cafe last,1
396,though recommend hotel others,1
397,boulanger doors decided buy croissants baguettes claims etc retro literally right outside,1
398,however accept rooms light sleeper like rooms ground floor courtyard,1
399,left half box table,1
400,advice book hotel area charm unless want downtown,1
401,room needs better electricity plugs,1
402,tip want really quiet room ask one back hotel floor took breakfast every morning hotels restaurant lupus,1
403,sharing room someone know get two rooms,1
404,ask room back hotel high,1
405,daughter returned four night stay pulitzer disappointed,0
406,searched good hotel rate day much research decided pulitzer,0
407,big mistake,0
408,saw lot tour groups hotel,0
409,summary would spend money stay sheraton pulitzer would hope typical stanwood luxury properties,0
410,mainly chose property location used live neighborhood absolutely love area,0
411,odd get room twice,0
412,well since staying years ago,0
413,addition attitude cobwebs dust prevalent,0
414,thing changed day day made bed,0
415,positive aspects location,0
416,canal location exquisite,0
417,staying canal house experience makes hotel unique dutch,0
418,guess proper appreciation difficulty joining odd canal houses together make hotel,0
419,maybe expectations would find way five star property,0
420,event underwhelmed pulitzer,0
421,fact many apartments considerably smaller okay peeped windows way many apartments walked along canals,0
422,central lobby speak,0
423,mean awful,0
424,hotel truly best amsterdam enjoyable place stay,0
425,pound little dog loved felt like home immediately,0
426,honestly can find anything bad say pulitzer staff given pricereward ratio,0
427,fact looking pricereward find pulitzer highest category star hotels give,0
428,location can beat,0
429,place killer happy return shortly,0
430,spent nights hotel march march location excellent,0
431,husband third floor people staying could room,0
432,communicated months advance requesting canal side room access elevator travelling partner year old mother,0
433,confirmed email hotel advance request,0
434,yet arrived date planned,0
435,got one smelling heavily cigar change get room sorry,0
436,said willing pay,0
437,first day niceunfortunatly repaid nights europe per nightnot cheap amsterdam,0
438,told survey thinking hotel,0
439,answer sorry hope see pulitzer,0
440,everybody meet tell never hotel,0
441,got great rate hotel hotwire per night really pleased staying,0
442,reservations booking pulitzer reading mixed reviews talked travel agent books high end travel,0
443,women mouse scratching door trying get room,0
444,see gets spot reviews,0
445,hard part far better hotel amsterdam hotels,0
446,range experiences expectgoodlocation concept row houses around two canalsbeds,0
447,got food poisoning onceservice attitude,0
448,master good old fashioned,0
449,made reservations hotel,0
450,planned trip parents,0
451,wanted treat nice experience one best hotel amsterdam,0
452,horrible experience,0
453,parents shocked,0
454,converge could find tickets concert town,0
455,staff tired helpful,0
456,hotels location brilliant within walking distance rest city,0
457,moroccan door bar staff likewise helpful polite efficient,0
458,management lazy rude complacent could manage anything without conflict including printing bill checking,0
459,refusing carte blanche credit card remarkably working computer printer claiming filling problems,0
460,tried pull trick asia members traveling party,0
461,left lobby resembled port rotterdam morning someone could organize somewhere else empty conference room put luggage german coach holiday,0
462,given attitude senior staff think may getting english stag parties elderly coach tourist stanwood group desire,0
463,stayed hotel pulitzer beginning january,0
464,stayed pulitzer business beginning june,0
465,breakfast neuro,0
466,location great,0
467,visit amsterdam first stay pulitzer,0
468,thanks got special price endless week end with make price room europe night,0
469,thanks pay price,0
470,location nice bar nice staff friendly rather put money another hotel next time,0
471,used room service dinner first night arrived late,0
472,booked deluge room pulitzer much looking forward one night stay,0
473,fatty went,0
474,expectations disappointed,0
475,finally legged suitcase winding dirty staircase got room,0
476,extremely impressed quality service encountered,0
477,high price paid stay represent value money far concerned,0
478,stayed new years eve reward room free,0
479,rooms facing canal may get much better view,0
480,hotel lies along grand canal beautiful historic amsterdam neighborhood,0
481,husband went romantic weekend already getting ready book holiday season,0
482,stayed twice recently say extremely disappointed,0
483,stayed week business trip,0
484,also simple requests never followed,0
485,includes wake call happen asking iron never arrived,0
486,really cannot see gets away claiming way luxury hotel,0
487,row houses converted hotel run poor decidedly average manner,0
488,stayed nights may executive canal room,0
489,good stuffthe location best amsterdam away noise sometimes seedy side amsterdam,0
490,houses big tall windows light,0
491,staff friendly helpful great restaurant,0
492,shocked,0
493,hotel full upgrade availabledue lack soundproofing noise travels,0
494,noisy neighbours next door,0
495,trip special occasion,0
496,booked champagne,0
497,difference price assumed would,0
498,sunday morning monday much better service whole,0
499,guess week much better quieter,0
500,left late,0
501,paid much got,0
502,planning stay hotel,0
503,every hotel netherlands agreed refund money one,0
504,fact rude,0
505,fact talked stanwood policy actually told local manager make determination,0
506,stayed hotel first trip amsterdam,0
507,spy updated wonderful room end halfway,0
508,although want huge room means big enough,0
509,down takes get ones room gets old,0
510,front desk girl alexis friendly rather negative,0
511,moved master hotel true star,0
512,months later credit card company resolved matter favor,0
513,shocked way matter mishandled hotel,0
514,shocked reviews,0
515,travel business daily basis,0
516,shocked needless say basically accused front desk stealing,0
517,make next biggest mistake going eat restaurant eating,0
518,got violently ill,0
519,spent next day bed,0
520,return bar next night recovering,0
521,bar tender asks night,0
522,mention ill got,0
523,asked ate mentioned shook head bought shot,0
524,called day said able stay connected minutes,0
525,told would like give number,0
526,know rude last comment,0
527,wish experienced service previous guests experienced,0
528,stayed recently nights,0
529,stanwood platino member,0
530,checked assuming would given upgrade best available room wording according policies stanwood,0
531,called duty manager next night asked larger room,0
532,first fed story small rooms,0
533,tried give upgrade next class room best class,0
534,things note pro free stroopfwaffles day great beds,0
535,given paid expected,0
536,overall charged expecting,0
537,much research finally decided hotel position amsterdam classed luxury seemed ideal choice daughter spend weekend special birthday treat,0
538,reception nightduty managerfemale whose name noted appeared resent interrupted whilst conversation friend expression told thought cause practically sneer disbelieve,0
539,point seem interested could feel professional face develop,0
540,wish spoil daughters first visit pursue matter vociferously would normally husband,0
541,conclusion disappointing choice one compares hotel others experienced supposed lesser category,0
542,family nice trouble free night stay pulitzer,0
543,familyfriendly couple young child toller tow appreciated ample crowded public spaces room,0
544,points corporate rate supposed pay europe night stay seemed reasonable,0
545,arrived received treatment front desk many previous reviews,0
546,generally disorganized cordial though rude,0
547,furniture nice shabby scratched denied,0
548,canal peaks could hear people walking talking shouting laughing wee hours,0
549,heard banging day,0
550,breakfast great would spend extra europe night include price room seemingly differentiated regular room executive,0
551,spend europe take hour ride lovely canal boat would great family baby showed late strolled displaced passengers,0
552,booked threenight stay using starpoints arriving december,0
553,stanwood platino,0
554,informed upgrade available hotel sold new years eve,0
